longueur,blanc 1,spectre 1,spectre 2,spectre 3,spectre 4,blanc 2
623.5665694258741,0.022236894844773033,0.044360228991526,0.10546057987830179,0.13202447925384386,0.18193627308941704,0.03273970006088027
623.3001499128884,0.028153047789266458,0.04628057682632604,0.10542208381257007,0.12992278012842848,0.18817138225272032,0.03484992840411283
623.0337303999028,0.026227857918826637,0.04765008308789973,0.11108526283486887,0.13052654967060015,0.18626562503843402,0.040083267900195174
622.767310886917,0.025410178118554304,0.04503500618966118,0.10923965499290919,0.13646925071204793,0.18694112307573849,0.045367233803009575
622.5008913739314,0.026827187874169253,0.0472281435173166,0.11417187854967988,0.13904178369439976,0.18608603103071095,0.051965462155237
622.2344718609456,0.02463078826963388,0.04469084025475579,0.10803705653925288,0.14001215345854442,0.18689968117330083,0.05443701209614313
621.96805234796,0.021413962175686457,0.044051113237986675,0.11516851813573709,0.14813881881900987,0.1843999767642402,0.06043474082913895
621.7016328349742,0.02459401933613925,0.04443792264422454,0.11511639713627853,0.15366163054826826,0.18888155194311776,0.05686398577235621
621.4352133219886,0.028235506469474675,0.04574284131858992,0.11489684764932288,0.15976053869705373,0.19009664185029979,0.06304568488687338
621.1687938090029,0.02783259587280037,0.04576782192675954,0.11531111293841825,0.16118911690067383,0.19144760141404407,0.065586079931765
620.9023742960171,0.03143185503219394,0.05389403475388526,0.11673749273274736,0.1603365484160902,0.19105770374382322,0.06378521843906372
620.6359547830315,0.03242254788311482,0.05120699578120076,0.12113233649233172,0.1596175626527261,0.19049408222223416,0.06474557213912141
620.3695352700457,0.039649371392136715,0.05698633866860638,0.12076618409166742,0.16149323501304438,0.19040239061094022,0.06755280070197762
620.1031157570601,0.04420157756315204,0.0582158305601354,0.12207692843078397,0.16097099164808434,0.1898302947659439,0.0669072045192037
619.8366962440743,0.047347456863685355,0.05661805145012392,0.12220332179399232,0.15710364834142515,0.19168360094005385,0.06889306258917637
619.5702767310887,0.051555410772599494,0.0594877939316364,0.12380896776475912,0.1530761784924673,0.18409869157993547,0.06831065815210771
619.303857218103,0.05781575629990228,0.05879855396467595,0.1249550013366751,0.15182503638276457,0.1803234115803412,0.06901549912139145
619.0374377051173,0.06326057756482104,0.0574288037105248,0.1263615380134338,0.15318467254884702,0.18161129326840536,0.0697496138791087
618.7710181921316,0.06495403046958015,0.05797990191811315,0.12837236396645263,0.1553872206620947,0.1879401161773214,0.07333764198022896
618.5045986791458,0.06704767430348267,0.05950489013355926,0.12771795619287674,0.15467232243764528,0.18585456881046622,0.07420817631071132
618.2381791661602,0.06596414574504839,0.0553620732232511,0.13078991327975922,0.1606469833640497,0.19411596636483758,0.07731179916015049
617.9717596531744,0.06967542712302074,0.05479131666582348,0.1338396499505878,0.16025167204957166,0.19159949841042878,0.08141562520217682
617.7053401401888,0.07204749773977853,0.05651730434164538,0.13259832396268106,0.16287845333812123,0.1925031512468747,0.08397718324402545
617.4389206272031,0.06700466244300232,0.06101173058615047,0.1337663451925627,0.16270219227317395,0.1970537139508845,0.08200724946431853
617.1725011142174,0.06779255962828723,0.0583495603575562,0.13576373037292588,0.16550897412032306,0.1940551529513763,0.08707712930886596
616.9060816012317,0.0671026389706894,0.061544876638736645,0.13803619080894639,0.16722370814172624,0.19271485115693754,0.08555247859912683
616.639662088246,0.07035949154089108,0.06288274208671873,0.13413619551615974,0.172121545616081,0.19478912363624748,0.090607803349305
616.3732425752603,0.06923970744099436,0.06801315974351467,0.1397497435056286,0.16914059918397545,0.19361427872435233,0.09385172851030653
616.1068230622747,0.07482954426287582,0.07264461159846707,0.1377922556383919,0.17132907875089853,0.1932097826121476,0.09323643993608566
615.8404035492889,0.07556264105122983,0.07406964196010889,0.1415389289027271,0.1699254032739357,0.19263601063472868,0.09634555091953331
615.5739840363033,0.07863349517167471,0.07534513683119103,0.1418310666919107,0.17516883147710519,0.19449524258863055,0.09842681300275102
615.3075645233175,0.0775592883659739,0.07553487940594622,0.1443803726869271,0.17572501430452203,0.19297735043726935,0.10413551406898669
615.0411450103318,0.08148081985586576,0.08046652647039788,0.15079051080935418,0.18020722879631762,0.19662277012180815,0.10970417063293561
614.7747254973461,0.08250594357196253,0.08293318444094504,0.1550498159557535,0.18385479540137897,0.20284048236599728,0.11041485136423103
614.5083059843604,0.08268036567693525,0.08194648425295759,0.1577276274591818,0.18748977075175896,0.2012631370480203,0.10833149622318664
614.2418864713748,0.08600267862284915,0.08248985557704407,0.15696638498198157,0.189115495087408,0.20538687368821612,0.10593951294355142
613.975466958389,0.08908893698188633,0.08393636561218198,0.16486861272976755,0.19843295582777834,0.21052761840174797,0.10597315825401099
613.7090474454034,0.09049803224589711,0.0852126903891768,0.16732284057548588,0.20512981505256514,0.21350078367665504,0.1005659401802464
613.4426279324176,0.09314265033992838,0.08278878448243847,0.17175367591117857,0.20920100919218904,0.21640772871206518,0.09791735040036284
613.176208419432,0.09548415518355796,0.08184252625467335,0.17682873653154021,0.20599940910077993,0.22353370777979378,0.09863659382430368
612.9097889064462,0.09728945755510815,0.08368744824530001,0.18201223940588213,0.21051729283737286,0.2250423270339976,0.09590336735891214
612.6433693934605,0.09780827854133922,0.08750998847716131,0.18515276544775375,0.20993169810870582,0.22303068102585796,0.09497900691457403
612.3769498804749,0.09747306261831001,0.08917297783555048,0.18892432991736435,0.21377254487582398,0.22516997691817836,0.0900503699074807
612.1105303674891,0.09411894642489346,0.0852513681287026,0.19153120172227686,0.21481158150956778,0.22524547144683035,0.09164033639415117
611.8441108545035,0.09355875747838051,0.08751822573621877,0.191551942838788,0.2185186020211769,0.225123815795989,0.0933388936798939
611.5776913415177,0.09233328813737186,0.09151654474068738,0.19029985197273355,0.2166875191102001,0.22248484662931975,0.09458170377907892
611.3112718285321,0.09512987017432896,0.08953652857919599,0.19180494492833786,0.22331569236251836,0.22632845000736504,0.09534661526136816
611.0448523155463,0.09340828603829258,0.09358858152375264,0.19345111998801173,0.2233573655124601,0.22637877255642502,0.09132214437765829
