longueur,spectre 0,spectre 1,spectre 2
663.1315226876799,0.0412319661982198,0.0810575269668537,0.21151443463579875
662.7260252197073,0.04024362669599151,0.07347661387564441,0.21372896714384237
662.3205277517347,0.03874813937245063,0.06905794064700324,0.20274423157278554
661.9150302837622,0.029817445471501895,0.06325952198292925,0.20201126396275446
661.5095328157897,0.03022550316458382,0.05718628218757775,0.19597113506025168
661.1040353478172,0.026126498273144835,0.061323045782302535,0.20856288262406544
660.6985378798447,0.024975420798591157,0.05931931082801566,0.2246553266771483
660.2930404118721,0.02545033710949408,0.05866942334238809,0.22025225969920748
659.8875429438996,0.021108161102474543,0.05509350641563474,0.20252886746238155
659.4820454759271,0.02404046971030054,0.0626849694670323,0.21175992925373224
659.0765480079546,0.024436845345193615,0.061931472170113896,0.20984723988814763
658.671050539982,0.028869167086805397,0.05595411697343234,0.2007158639932114
658.2655530720094,0.028025645526485937,0.05911189188007914,0.21390706092426529
657.8600556040369,0.024368749266918236,0.058830029916786326,0.19816963939399612
657.4545581360644,0.025107267940761447,0.05529607626503355,0.19912413999963202
657.0490606680919,0.023978840858004388,0.0629166597167296,0.20391466201046338
656.6435632001194,0.02555966288104047,0.06343317235352774,0.20205072449293124
656.2380657321469,0.025463694979583326,0.06304349994283046,0.19824809886827444
655.8325682641744,0.02333409235493237,0.06549696627200331,0.20293237483794446
655.4270707962017,0.027400478011742658,0.061939108429245146,0.20617139663320896
655.0215733282292,0.024397811202901597,0.0635579358054284,0.19681160356303454
654.6160758602567,0.023407342541592224,0.06484070765202816,0.21330880941440503
654.2105783922842,0.027513573472965038,0.06553059242752822,0.20841387889901916
653.8050809243117,0.02852452461002751,0.059723672742397906,0.2078632864323229
653.3995834563391,0.026706343031951227,0.06038930342775213,0.21343393111790196
652.9940859883666,0.02547490560335364,0.06197185300217357,0.2090881392071933
652.5885885203941,0.024089308088925867,0.06907716350501332,0.22104579103873717
652.1830910524216,0.023396485171151737,0.06628539291545782,0.21823183998939735
651.777593584449,0.02555368290036615,0.06650388323044577,0.21251323974172887
651.3720961164765,0.021663272711796966,0.06572726250303258,0.21062275881000786
650.9665986485039,0.02294055079004728,0.058511782660983724,0.21467417967946914
650.5611011805314,0.02449954129258097,0.05962696769639666,0.215062362659419
650.1556037125589,0.02076148907507939,0.05861876508064387,0.21406051203418522
649.7501062445864,0.021147122798589085,0.05677853197070348,0.21624173118599582
649.3446087766139,0.01949909512596222,0.061441897405922555,0.21692708408911648
648.9391113086413,0.022416393769058653,0.05756467655416369,0.21437956596590924
648.5336138406687,0.01913166263790498,0.05777201642777297,0.21101165240627257
648.1281163726962,0.020960078071166243,0.06322854727991052,0.21975008448799738
647.7226189047237,0.024052619260989446,0.06317141554056245,0.21189603675518703
647.3171214367512,0.024373133338572158,0.06177125037524238,0.20752621562113976
646.9116239687787,0.024368630913911515,0.058815652924441776,0.21259961441801098
646.5061265008062,0.027523312992222024,0.06097378853155099,0.2147326134089455
646.1006290328336,0.025928437681415898,0.06056755637386269,0.2201083841870481
645.6951315648611,0.02928332702773989,0.06512740987258588,0.22157190935160986
645.2896340968886,0.030317622765718477,0.06783976019567314,0.21635197313360116
644.884136628916,0.032085991474585414,0.07089473473804828,0.216666673328406
644.4786391609435,0.032927630764152,0.07239767579099961,0.21973616545420493
