Extraction [ img/mere.png ] effectuee 2026-03-26 16:28:19.207338
Calibration: -0.6036*x + 675.3 [Largeur 500]

pixel, longueur d'onde, intensite, r, g, b
346, 466.45439999999996, 143.84341999999998, 5.3, 195.9, 239.175
347, 465.85079999999994, 142.83511749999997, 5.575, 193.95, 239.65
348, 465.2471999999999, 141.32563249999995, 5.425, 191.45, 239.675
349, 464.64359999999994, 139.39458250000004, 5.175, 188.375, 239.225
350, 464.03999999999996, 137.79250499999998, 5.7, 185.325, 239.5
351, 463.43639999999994, 136.27089000000004, 6.1, 182.5, 239.65
352, 462.8327999999999, 134.0316975, 6.025, 178.675, 239.9
353, 462.22919999999993, 131.8734675, 6.075, 174.9, 240.275
354, 461.62559999999996, 129.66809500000005, 6.3, 170.975, 240.55
355, 461.02199999999993, 127.26889999999999, 6.5, 166.65, 241.25
356, 460.4183999999999, 125.2588125, 6.875, 163.025, 241.3
357, 459.81479999999993, 122.5691675, 6.325, 158.825, 240.775
358, 459.21119999999996, 119.530215, 5.85, 154.05, 239.95
359, 458.60759999999993, 116.55985499999994, 5.95, 148.9, 240.15
360, 458.0039999999999, 114.05797250000003, 6.775, 143.975, 241.4
361, 457.40039999999993, 110.5423625, 6.375, 138.175, 241.475
362, 456.79679999999996, 107.65558749999998, 6.625, 133.125, 241.5
363, 456.19319999999993, 104.46557, 6.8, 127.65, 241.25
364, 455.5895999999999, 101.22374500000002, 7.05, 122.0, 241.25
365, 454.98599999999993, 98.10917749999999, 7.475, 116.4, 241.65
366, 454.38239999999996, 94.87470999999998, 7.65, 110.825, 241.525
367, 453.77879999999993, 91.68345250000002, 8.225, 104.95, 242.275
368, 453.1751999999999, 88.19246000000001, 8.15, 99.075, 242.1
369, 452.57159999999993, 84.41517, 8.05, 92.725, 241.925
370, 451.96799999999996, 80.80508, 8.2, 86.45, 242.175
371, 451.36439999999993, 78.0513775, 8.725, 81.375, 242.775
372, 450.7607999999999, 74.71498999999999, 8.6, 75.75, 242.8
373, 450.15719999999993, 71.625115, 8.6, 70.525, 242.6
374, 449.55359999999996, 68.4331275, 8.725, 64.975, 242.85
375, 448.94999999999993, 65.54523250000003, 8.925, 59.9, 243.125
376, 448.3463999999999, 62.94953000000002, 8.95, 55.475, 243.075
377, 447.74279999999993, 59.914385000000024, 8.9, 50.325, 243.1
378, 447.13919999999996, 57.613802499999984, 9.225, 46.25, 243.05
379, 446.53559999999993, 55.431657500000014, 9.675, 42.25, 243.325
380, 445.9319999999999, 53.05049500000001, 9.8, 38.125, 243.35
381, 445.32839999999993, 50.25565750000001, 9.175, 33.75, 243.0
382, 444.72479999999996, 48.04870750000002, 9.175, 30.0, 242.95
383, 444.12119999999993, 46.41689500000002, 9.55, 27.0, 243.1
384, 443.51759999999996, 44.486457500000014, 9.425, 23.775, 243.1
385, 442.914, 42.818130000000004, 9.45, 20.925, 243.075
386, 442.31039999999996, 41.4708425, 9.825, 18.4, 243.275
387, 441.70679999999993, 40.048294999999996, 10.3, 15.725, 243.325
388, 441.10319999999996, 39.05293999999999, 10.85, 13.725, 243.45
389, 440.4996, 38.192312499999986, 11.375, 11.875, 244.05
390, 439.89599999999996, 36.957499999999996, 11.5, 9.8, 243.575
391, 439.29239999999993, 35.76471500000001, 11.85, 7.75, 242.75
392, 438.68879999999996, 35.968287499999995, 13.625, 7.125, 243.1
393, 438.0852, 36.01790750000001, 14.425, 6.875, 242.725
394, 437.48159999999996, 36.364414999999994, 15.1, 7.175, 242.45
395, 436.87799999999993, 36.67491, 15.9, 7.35, 242.175
396, 436.27439999999996, 36.86257499999999, 16.75, 7.3, 241.85
397, 435.6708, 37.18485499999999, 17.7, 7.375, 241.8
398, 435.06719999999996, 36.8289675, 17.825, 6.875, 240.925
399, 434.46359999999993, 37.332125000000005, 18.75, 7.3, 240.725
400, 433.85999999999996, 37.685990000000004, 19.35, 7.675, 240.325
401, 433.2564, 37.9382475, 19.775, 8.0, 239.75
402, 432.65279999999996, 38.007737500000005, 19.875, 8.15, 239.325
403, 432.0491999999999, 37.916039999999995, 19.85, 8.225, 238.2
404, 431.44559999999996, 37.959455000000005, 19.95, 8.35, 237.675
405, 430.842, 37.95087250000002, 19.775, 8.575, 236.9
406, 430.23839999999996, 37.9614325, 19.675, 8.775, 236.225
407, 429.6347999999999, 38.025065, 19.6, 8.975, 235.95
408, 429.03119999999996, 38.007545, 19.05, 9.4, 235.05
409, 428.4276, 38.315112500000005, 19.375, 9.875, 234.45
410, 427.82399999999996, 38.3380775, 19.225, 10.175, 233.5
411, 427.2203999999999, 38.3090075, 19.175, 10.35, 232.475
412, 426.61679999999996, 38.523830000000004, 19.45, 10.775, 231.45
413, 426.0132, 38.869, 20.0, 11.35, 230.075
414, 425.40959999999995, 39.400977499999996, 20.725, 12.125, 228.85
