Extraction [ img/SOLs2.png ] effectuee 2026-04-16 16:42:02.546011
Calibration: -0.6036*x + 675.3 [Largeur 500]

pixel, longueur d'onde, intensite, r, g, b
292, 499.0487999999999, 48.89799400000001, 1.06, 56.4, 135.74
293, 498.44519999999994, 48.558892000000014, 0.88, 55.98, 135.4
294, 497.84159999999997, 47.681248000000004, 1.32, 54.02, 136.64
295, 497.23799999999994, 46.780014, 0.66, 52.98, 135.82
296, 496.6343999999999, 46.277155999999984, 1.24, 51.56, 137.2
297, 496.03079999999994, 46.04007599999999, 1.24, 51.16, 137.18
298, 495.42719999999997, 45.69562199999999, 1.58, 50.0, 139.24
299, 494.82359999999994, 45.029213999999996, 1.06, 49.18, 138.98
300, 494.2199999999999, 43.836130000000004, 1.3, 46.8, 140.14
301, 493.61639999999994, 43.15066999999999, 0.9, 45.7, 140.84
302, 493.01279999999997, 42.030953999999994, 1.26, 43.38, 142.02
303, 492.40919999999994, 41.30962600000001, 0.74, 42.28, 142.72
304, 491.8055999999999, 40.88466599999999, 1.74, 40.74, 144.3
305, 491.20199999999994, 39.635508, 0.92, 39.08, 144.04
306, 490.59839999999997, 38.39293999999998, 0.8, 36.9, 144.68
307, 489.99479999999994, 38.13197399999999, 0.86, 36.32, 145.22
308, 489.3911999999999, 37.21368799999999, 1.32, 34.3, 146.36
309, 488.78759999999994, 37.326148, 1.52, 34.18, 147.44
310, 488.18399999999997, 36.425666, 1.54, 32.36, 148.86
311, 487.58039999999994, 35.85674399999998, 1.16, 31.46, 149.5
312, 486.9767999999999, 35.125862, 1.18, 29.96, 150.76
313, 486.37319999999994, 34.400007999999985, 0.72, 28.88, 151.16
314, 485.76959999999997, 34.01241600000001, 1.04, 27.68, 153.1
315, 485.16599999999994, 32.949982, 0.58, 25.98, 153.74
316, 484.5623999999999, 32.70955800000001, 2.02, 24.34, 156.3
317, 483.95879999999994, 30.8248, 1.4, 21.34, 156.84
318, 483.35519999999997, 28.86435799999999, 1.22, 17.82, 158.24
319, 482.75159999999994, 27.032938000000005, 0.82, 14.76, 158.98
320, 482.1479999999999, 25.507685999999993, 1.14, 11.82, 159.9
321, 481.54439999999994, 24.286342, 0.98, 9.58, 161.14
322, 480.94079999999997, 22.848038000000003, 1.42, 6.56, 162.92
323, 480.33719999999994, 21.607651999999998, 0.68, 4.68, 163.66
324, 479.7335999999999, 20.264320000000005, 0.2, 2.5, 164.36
